# board=.../Shift register shematic.bot.etch.tap
# tool size=0.322580
# pass=1
# preview window width=1920 height=1080
-10.71905,39.43746,-10.61888,39.28755
-10.61888,39.28755,-10.54988,39.12098
-10.54988,39.12098,-10.51471,38.94415
-10.51471,38.94415,-10.51471,38.36289
-10.51471,38.36289,-3.79949,38.36289
-3.79949,38.36289,-3.79949,38.44844
-3.79949,38.44844,-3.76108,38.64154
-3.76108,38.64154,-3.68573,38.82343
-3.68573,38.82343,-3.57635,38.98714
-3.57635,38.98714,-3.43714,39.12635
-3.43714,39.12635,-3.27343,39.23573
-3.27343,39.23573,-3.09154,39.31108
-3.09154,39.31108,-2.89844,39.34949
-2.89844,39.34949,-2.70156,39.34949
-2.70156,39.34949,-2.50846,39.31108
-2.50846,39.31108,-2.32656,39.23573
-2.32656,39.23573,-2.20841,39.15679
-2.20841,39.15679, 0.02921,41.39441
 0.02921,41.39441, 0.02921,63.06308
 0.02921,63.06308,-2.31781,65.41011
-2.31781,65.41011,-2.32656,65.40426
-2.32656,65.40426,-2.50846,65.32892
-2.50846,65.32892,-2.70156,65.29051
-2.70156,65.29051,-2.89844,65.29051
-2.89844,65.29051,-3.09154,65.32892
-3.09154,65.32892,-3.27343,65.40426
-3.27343,65.40426,-3.43714,65.51364
-3.43714,65.51364,-3.57635,65.65286
-3.57635,65.65286,-3.68573,65.81656
-3.68573,65.81656,-3.76108,65.99846
-3.76108,65.99846,-3.79949,66.19156
-3.79949,66.19156,-3.79949,66.38844
-3.79949,66.38844,-3.76108,66.58154
-3.76108,66.58154,-3.68573,66.76343
-3.68573,66.76343,-3.57635,66.92714
-3.57635,66.92714,-3.43714,67.06635
-3.43714,67.06635,-3.27343,67.17573
-3.27343,67.17573,-3.09154,67.25108
-3.09154,67.25108,-2.89844,67.28949
-2.89844,67.28949,-2.70156,67.28949
-2.70156,67.28949,-2.50846,67.25108
-2.50846,67.25108,-2.32656,67.17573
-2.32656,67.17573,-2.20841,67.09679
-2.20841,67.09679,-1.87579,67.42941
-1.87579,67.42941,-1.87579,68.44945
-1.87579,68.44945,-1.91426,68.35656
-1.91426,68.35656,-2.02364,68.19286
-2.02364,68.19286,-2.16286,68.05364
-2.16286,68.05364,-2.32656,67.94426
-2.32656,67.94426,-2.50846,67.86892
-2.50846,67.86892,-2.70156,67.83051
-2.70156,67.83051,-2.89844,67.83051
-2.89844,67.83051,-3.09154,67.86892
-3.09154,67.86892,-3.27343,67.94426
-3.27343,67.94426,-3.43714,68.05364
-3.43714,68.05364,-3.52414,68.14065
-3.52414,68.14065,-10.05117,61.61363
-10.05117,61.61363,-9.93962,61.68817
-9.93962,61.68817,-9.79008,61.75011
-9.79008,61.75011,-9.63133,61.78169
-9.63133,61.78169,-8.14867,61.78169
-8.14867,61.78169,-7.98992,61.75011
-7.98992,61.75011,-7.84038,61.68817
-7.84038,61.68817,-7.70580,61.59825
-7.70580,61.59825,-7.59135,61.48379
-7.59135,61.48379,-7.50143,61.34922
-7.50143,61.34922,-7.44910,61.22289
-7.44910,61.22289,-5.36289,61.22289
-5.36289,61.22289,-5.29603,61.20497
-5.29603,61.20497,-5.23608,61.17036
-5.23608,61.17036,-5.18713,61.12142
-5.18713,61.12142,-5.15252,61.06147
-5.15252,61.06147,-5.13461,60.99461
-5.13461,60.99461,-5.13461,57.73039
-5.13461,57.73039,-3.14337,57.73039
-3.14337,57.73039,-3.27343,57.78426
-3.27343,57.78426,-3.43714,57.89364
-3.43714,57.89364,-3.57635,58.03286
-3.57635,58.03286,-3.68573,58.19656
-3.68573,58.19656,-3.76108,58.37846
-3.76108,58.37846,-3.79949,58.57156
-3.79949,58.57156,-3.79949,58.76844
-3.79949,58.76844,-3.76108,58.96154
-3.76108,58.96154,-3.68573,59.14343
-3.68573,59.14343,-3.57635,59.30714
-3.57635,59.30714,-3.43714,59.44635
-3.43714,59.44635,-3.27343,59.55573
-3.27343,59.55573,-3.09154,59.63108
-3.09154,59.63108,-2.89844,59.66949
-2.89844,59.66949,-2.70156,59.66949
-2.70156,59.66949,-2.50846,59.63108
-2.50846,59.63108,-2.32656,59.55573
-2.32656,59.55573,-2.16286,59.44635
-2.16286,59.44635,-2.02364,59.30714
-2.02364,59.30714,-1.91426,59.14343
-1.91426,59.14343,-1.83892,58.96154
-1.83892,58.96154,-1.80051,58.76844
-1.80051,58.76844,-1.80051,58.57156
-1.80051,58.57156,-1.83892,58.37846
-1.83892,58.37846,-1.91426,58.19656
-1.91426,58.19656,-2.02364,58.03286
-2.02364,58.03286,-2.16286,57.89364
-2.16286,57.89364,-2.32656,57.78426
-2.32656,57.78426,-2.45663,57.73039
-2.45663,57.73039,-0.91789,57.73039
-0.91789,57.73039,-0.85103,57.71247
-0.85103,57.71247,-0.79108,57.67786
-0.79108,57.67786,-0.74213,57.62892
-0.74213,57.62892,-0.70752,57.56897
-0.70752,57.56897,-0.68961,57.50211
-0.68961,57.50211,-0.68961,46.32039
-0.68961,46.32039,-0.70752,46.25353
-0.70752,46.25353,-0.74213,46.19358
-0.74213,46.19358,-0.79108,46.14463
-0.79108,46.14463,-1.17608,45.75963
-1.17608,45.75963,-1.23602,45.72503
-1.23602,45.72503,-1.30289,45.70711
-1.30289,45.70711,-1.83322,45.70711
-1.83322,45.70711,-1.83892,45.67846
-1.83892,45.67846,-1.91426,45.49656
-1.91426,45.49656,-2.02364,45.33286
-2.02364,45.33286,-2.16286,45.19364
-2.16286,45.19364,-2.32656,45.08426
-2.32656,45.08426,-2.39531,45.05579
-2.39531,45.05579,-0.60579,45.05579
-0.60579,45.05579,-0.60579,61.15808
-0.60579,61.15808,-2.31781,62.87011
-2.31781,62.87011,-2.32656,62.86426
-2.32656,62.86426,-2.50846,62.78892
-2.50846,62.78892,-2.70156,62.75051
-2.70156,62.75051,-2.89844,62.75051
-2.89844,62.75051,-3.09154,62.78892
-3.09154,62.78892,-3.27343,62.86426
-3.27343,62.86426,-3.43714,62.97364
-3.43714,62.97364,-3.57635,63.11286
-3.57635,63.11286,-3.68573,63.27656
-3.68573,63.27656,-3.76108,63.45846
-3.76108,63.45846,-3.79949,63.65156
-3.79949,63.65156,-3.79949,63.84844
-3.79949,63.84844,-3.76108,64.04154
-3.76108,64.04154,-3.68573,64.22343
-3.68573,64.22343,-3.57635,64.38714
-3.57635,64.38714,-3.43714,64.52635
-3.43714,64.52635,-3.27343,64.63573
-3.27343,64.63573,-3.09154,64.71108
-3.09154,64.71108,-2.89844,64.74949
-2.89844,64.74949,-2.70156,64.74949
-2.70156,64.74949,-2.50846,64.71108
-2.50846,64.71108,-2.32656,64.63573
-2.32656,64.63573,-2.16286,64.52635
-2.16286,64.52635,-2.02364,64.38714
-2.02364,64.38714,-1.91426,64.22343
-1.91426,64.22343,-1.83892,64.04154
-1.83892,64.04154,-1.80051,63.84844
-1.80051,63.84844,-1.80051,63.65156
-1.80051,63.65156,-1.83892,63.45846
-1.83892,63.45846,-1.91268,63.28038
-1.91268,63.28038,-0.08681,61.45451
-0.08681,61.45451,-0.04886,61.38878
-0.04886,61.38878,-0.02921,61.31545
-0.02921,61.31545,-0.02921,44.72954
-0.02921,44.72954,-0.04886,44.65622
-0.04886,44.65622,-0.08681,44.59048
-0.08681,44.59048,-0.14048,44.53681
-0.14048,44.53681,-0.20622,44.49886
-0.20622,44.49886,-0.27954,44.47921
-0.27954,44.47921,-5.43545,44.47921
-5.43545,44.47921,-5.50877,44.49886
-5.50877,44.49886,-5.57451,44.53681
-5.57451,44.53681,-5.62819,44.59048
-5.62819,44.59048,-8.47601,47.43831
-8.47601,47.43831,-9.63133,47.43831
-9.63133,47.43831,-9.79008,47.46989
-9.79008,47.46989,-9.93962,47.53183
-9.93962,47.53183,-10.07419,47.62175
-10.07419,47.62175,-10.18865,47.73620
-10.18865,47.73620,-10.27857,47.87078
-10.27857,47.87078,-10.34051,48.02032
-10.34051,48.02032,-10.37209,48.17907
-10.37209,48.17907,-10.37209,48.34093
-10.37209,48.34093,-10.34051,48.49968
-10.34051,48.49968,-10.27857,48.64922
-10.27857,48.64922,-10.18865,48.78379
-10.18865,48.78379,-10.07419,48.89825
-10.07419,48.89825,-9.93962,48.98817
-9.93962,48.98817,-9.79008,49.05011
-9.79008,49.05011,-9.63133,49.08169
-9.63133,49.08169,-8.14867,49.08169
-8.14867,49.08169,-7.98992,49.05011
-7.98992,49.05011,-7.84038,48.98817
-7.84038,48.98817,-7.70580,48.89825
-7.70580,48.89825,-7.59135,48.78379
-7.59135,48.78379,-7.50143,48.64922
-7.50143,48.64922,-7.43949,48.49968
-7.43949,48.49968,-7.40791,48.34093
-7.40791,48.34093,-7.40791,48.17907
-7.40791,48.17907,-7.43949,48.02032
-7.43949,48.02032,-7.50143,47.87078
-7.50143,47.87078,-7.59135,47.73620
-7.59135,47.73620,-7.70580,47.62175
-7.70580,47.62175,-7.78868,47.56638
-7.78868,47.56638,-5.27808,45.05579
-5.27808,45.05579,-3.20468,45.05579
-3.20468,45.05579,-3.27343,45.08426
-3.27343,45.08426,-3.43714,45.19364
-3.43714,45.19364,-3.57635,45.33286
-3.57635,45.33286,-3.68573,45.49656
-3.68573,45.49656,-3.76108,45.67846
-3.76108,45.67846,-3.79949,45.87156
-3.79949,45.87156,-3.79949,46.06844
-3.79949,46.06844,-3.76108,46.26154
-3.76108,46.26154,-3.68573,46.44343
-3.68573,46.44343,-3.57635,46.60714
-3.57635,46.60714,-3.43714,46.74635
-3.43714,46.74635,-3.27343,46.85573
-3.27343,46.85573,-3.09154,46.93108
-3.09154,46.93108,-2.89844,46.96949
-2.89844,46.96949,-2.70156,46.96949
-2.70156,46.96949,-2.50846,46.93108
-2.50846,46.93108,-2.32656,46.85573
-2.32656,46.85573,-2.16286,46.74635
-2.16286,46.74635,-2.02364,46.60714
-2.02364,46.60714,-1.91426,46.44343
-1.91426,46.44343,-1.83892,46.26154
-1.83892,46.26154,-1.83322,46.23289
-1.83322,46.23289,-1.44639,46.23289
-1.44639,46.23289,-1.21539,46.46389
-1.21539,46.46389,-1.21539,57.20461
-1.21539,57.20461,-5.43211,57.20461
-5.43211,57.20461,-5.49897,57.22252
-5.49897,57.22252,-5.55892,57.25713
-5.55892,57.25713,-5.60786,57.30608
-5.60786,57.30608,-5.64247,57.36603
-5.64247,57.36603,-5.66039,57.43289
-5.66039,57.43289,-5.66039,60.69711
-5.66039,60.69711,-7.44910,60.69711
-7.44910,60.69711,-7.50143,60.57078
-7.50143,60.57078,-7.59135,60.43620
-7.59135,60.43620,-7.70580,60.32175
-7.70580,60.32175,-7.84038,60.23183
-7.84038,60.23183,-7.98992,60.16989
-7.98992,60.16989,-8.14867,60.13831
-8.14867,60.13831,-9.63133,60.13831
-9.63133,60.13831,-9.79008,60.16989
-9.79008,60.16989,-9.93962,60.23183
-9.93962,60.23183,-10.07419,60.32175
-10.07419,60.32175,-10.18865,60.43620
-10.18865,60.43620,-10.27857,60.57078
-10.27857,60.57078,-10.34051,60.72032
-10.34051,60.72032,-10.37209,60.87907
-10.37209,60.87907,-10.37209,61.04093
-10.37209,61.04093,-10.34051,61.19968
-10.34051,61.19968,-10.27857,61.34922
-10.27857,61.34922,-10.20403,61.46077
-10.20403,61.46077,-10.50671,61.15808
-10.50671,61.15808,-10.50671,47.74441
-10.50671,47.74441,-9.30399,46.54169
-9.30399,46.54169,-8.14867,46.54169
-8.14867,46.54169,-7.98992,46.51011
-7.98992,46.51011,-7.84038,46.44817
-7.84038,46.44817,-7.70580,46.35825
-7.70580,46.35825,-7.59135,46.24379
-7.59135,46.24379,-7.50143,46.10922
-7.50143,46.10922,-7.43949,45.95968
-7.43949,45.95968,-7.40791,45.80093
-7.40791,45.80093,-7.40791,45.63907
-7.40791,45.63907,-7.43949,45.48032
-7.43949,45.48032,-7.50143,45.33078
-7.50143,45.33078,-7.59135,45.19620
-7.59135,45.19620,-7.70580,45.08175
-7.70580,45.08175,-7.84038,44.99183
-7.84038,44.99183,-7.98992,44.92989
-7.98992,44.92989,-8.14867,44.89831
-8.14867,44.89831,-9.63133,44.89831
-9.63133,44.89831,-9.79008,44.92989
-9.79008,44.92989,-9.93962,44.99183
-9.93962,44.99183,-10.07419,45.08175
-10.07419,45.08175,-10.18865,45.19620
-10.18865,45.19620,-10.27857,45.33078
-10.27857,45.33078,-10.34051,45.48032
-10.34051,45.48032,-10.37209,45.63907
-10.37209,45.63907,-10.37209,45.80093
-10.37209,45.80093,-10.34051,45.95968
-10.34051,45.95968,-10.27857,46.10922
-10.27857,46.10922,-10.18865,46.24379
-10.18865,46.24379,-10.07419,46.35825
-10.07419,46.35825,-9.99132,46.41362
-9.99132,46.41362,-10.97201,47.39431
-10.97201,47.39431,-10.97201,47.39431
-10.97201,47.39431,-11.02569,47.44798
-11.02569,47.44798,-11.06364,47.51372
-11.06364,47.51372,-11.08329,47.58704
-11.08329,47.58704,-11.08329,61.31545
-11.08329,61.31545,-11.06364,61.38878
-11.06364,61.38878,-11.02569,61.45451
-11.02569,61.45451,-3.79105,68.68915
-3.79105,68.68915,-3.79949,68.73156
-3.79949,68.73156,-3.79949,68.92844
-3.79949,68.92844,-3.76108,69.12154
-3.76108,69.12154,-3.68573,69.30343
-3.68573,69.30343,-3.57635,69.46714
-3.57635,69.46714,-3.43714,69.60635
-3.43714,69.60635,-3.27343,69.71573
-3.27343,69.71573,-3.09154,69.79108
-3.09154,69.79108,-2.89844,69.82949
-2.89844,69.82949,-2.70156,69.82949
-2.70156,69.82949,-2.50846,69.79108
-2.50846,69.79108,-2.32656,69.71573
-2.32656,69.71573,-2.16286,69.60635
-2.16286,69.60635,-2.02364,69.46714
-2.02364,69.46714,-1.91426,69.30343
-1.91426,69.30343,-1.87579,69.21054
-1.87579,69.21054,-1.87579,69.90461
-1.87579,69.90461,-5.84302,69.90461
-5.84302,69.90461,-6.73061,67.24184
-6.73061,67.24184,-6.73438,67.22339
-6.73438,67.22339,-6.74151,67.20914
-6.74151,67.20914,-6.74654,67.19403
-6.74654,67.19403,-6.75692,67.17833
-6.75692,67.17833,-6.76534,67.16147
-6.76534,67.16147,-6.77591,67.14955
-6.77591,67.14955,-6.78468,67.13627
-6.78468,67.13627,-6.79877,67.12378
-6.79877,67.12378,-6.81127,67.10968
-6.81127,67.10968,-6.82457,67.10090
-6.82457,67.10090,-6.83648,67.09034
-6.83648,67.09034,-6.85331,67.08193
-6.85331,67.08193,-6.86903,67.07154
-6.86903,67.07154,-6.88415,67.06650
-6.88415,67.06650,-6.89839,67.05938
-6.89839,67.05938,-6.91682,67.05562
-6.91682,67.05562,-8.10246,66.66040
-8.10246,66.66040,-8.00426,66.51343
-8.00426,66.51343,-7.92892,66.33154
-7.92892,66.33154,-7.89051,66.13844
-7.89051,66.13844,-7.89051,65.94156
-7.89051,65.94156,-7.92892,65.74846
-7.92892,65.74846,-8.00426,65.56656
-8.00426,65.56656,-8.11364,65.40286
-8.11364,65.40286,-8.25286,65.26364
-8.25286,65.26364,-8.41656,65.15426
-8.41656,65.15426,-8.59846,65.07892
-8.59846,65.07892,-8.79156,65.04051
-8.79156,65.04051,-8.98844,65.04051
-8.98844,65.04051,-9.18154,65.07892
-9.18154,65.07892,-9.36343,65.15426
-9.36343,65.15426,-9.36619,65.15611
-9.36619,65.15611,-11.14171,63.38058
-11.14171,63.38058,-11.14171,45.83941
-11.14171,45.83941,-9.30398,44.00169
-9.30398,44.00169,-8.14867,44.00169
-8.14867,44.00169,-7.98992,43.97011
-7.98992,43.97011,-7.84038,43.90817
-7.84038,43.90817,-7.70580,43.81825
-7.70580,43.81825,-7.59135,43.70379
-7.59135,43.70379,-7.50143,43.56922
-7.50143,43.56922,-7.43949,43.41968
-7.43949,43.41968,-7.40791,43.26093
-7.40791,43.26093,-7.40791,43.09907
-7.40791,43.09907,-7.43949,42.94032
-7.43949,42.94032,-7.50143,42.79078
-7.50143,42.79078,-7.59135,42.65620
-7.59135,42.65620,-7.70580,42.54175
-7.70580,42.54175,-7.84038,42.45183
-7.84038,42.45183,-7.98992,42.38989
-7.98992,42.38989,-8.14867,42.35831
-8.14867,42.35831,-9.63133,42.35831
-9.63133,42.35831,-9.79008,42.38989
-9.79008,42.38989,-9.93962,42.45183
-9.93962,42.45183,-10.07419,42.54175
-10.07419,42.54175,-10.18865,42.65620
-10.18865,42.65620,-10.27857,42.79078
-10.27857,42.79078,-10.34051,42.94032
-10.34051,42.94032,-10.37209,43.09907
-10.37209,43.09907,-10.37209,43.26093
-10.37209,43.26093,-10.34051,43.41968
-10.34051,43.41968,-10.27857,43.56922
-10.27857,43.56922,-10.18865,43.70379
-10.18865,43.70379,-10.07419,43.81825
-10.07419,43.81825,-9.99132,43.87362
-9.99132,43.87362,-11.60701,45.48931
-11.60701,45.48931,-11.66069,45.54298
-11.66069,45.54298,-11.69864,45.60872
-11.69864,45.60872,-11.71829,45.68204
-11.71829,45.68204,-11.71829,63.53795
-11.71829,63.53795,-11.69864,63.61127
-11.69864,63.61127,-11.66069,63.67701
-11.66069,63.67701,-9.77389,65.56381
-9.77389,65.56381,-9.77573,65.56656
-9.77573,65.56656,-9.85108,65.74846
-9.85108,65.74846,-9.88949,65.94156
-9.88949,65.94156,-9.88949,66.13844
-9.88949,66.13844,-9.85108,66.33154
-9.85108,66.33154,-9.77573,66.51343
-9.77573,66.51343,-9.66635,66.67714
-9.66635,66.67714,-9.52714,66.81635
-9.52714,66.81635,-9.36343,66.92573
-9.36343,66.92573,-9.18154,67.00108
-9.18154,67.00108,-9.17829,67.00172
-9.17829,67.00172,-9.17829,67.02171
-9.17829,67.02171,-16.32219,67.02171
-16.32219,67.02171,-16.21846,67.00108
-16.21846,67.00108,-16.03656,66.92573
-16.03656,66.92573,-15.87286,66.81635
-15.87286,66.81635,-15.73364,66.67714
-15.73364,66.67714,-15.62426,66.51343
-15.62426,66.51343,-15.54892,66.33154
-15.54892,66.33154,-15.51051,66.13844
-15.51051,66.13844,-15.51051,65.94156
-15.51051,65.94156,-15.54892,65.74846
-15.54892,65.74846,-15.62426,65.56656
-15.62426,65.56656,-15.73364,65.40286
-15.73364,65.40286,-15.87286,65.26364
-15.87286,65.26364,-16.03656,65.15426
-16.03656,65.15426,-16.21846,65.07892
-16.21846,65.07892,-16.41156,65.04051
-16.41156,65.04051,-16.60844,65.04051
-16.60844,65.04051,-16.80154,65.07892
-16.80154,65.07892,-16.98343,65.15426
-16.98343,65.15426,-16.98619,65.15611
-16.98619,65.15611,-18.76171,63.38058
-18.76171,63.38058,-18.76171,58.53941
-18.76171,58.53941,-16.92398,56.70169
-16.92398,56.70169,-15.76867,56.70169
-15.76867,56.70169,-15.60992,56.67011
-15.60992,56.67011,-15.46038,56.60817
-15.46038,56.60817,-15.32580,56.51825
-15.32580,56.51825,-15.21135,56.40379
-15.21135,56.40379,-15.12143,56.26922
-15.12143,56.26922,-15.05949,56.11968
-15.05949,56.11968,-15.02791,55.96093
-15.02791,55.96093,-15.02791,55.79907
-15.02791,55.79907,-15.05949,55.64032
-15.05949,55.64032,-15.12143,55.49078
-15.12143,55.49078,-15.21135,55.35620
-15.21135,55.35620,-15.32580,55.24175
-15.32580,55.24175,-15.46038,55.15183
-15.46038,55.15183,-15.60992,55.08989
-15.60992,55.08989,-15.76867,55.05831
-15.76867,55.05831,-17.25133,55.05831
-17.25133,55.05831,-17.41008,55.08989
-17.41008,55.08989,-17.55962,55.15183
-17.55962,55.15183,-17.69419,55.24175
-17.69419,55.24175,-17.80865,55.35620
-17.80865,55.35620,-17.89857,55.49078
-17.89857,55.49078,-17.96051,55.64032
-17.96051,55.64032,-17.99209,55.79907
-17.99209,55.79907,-17.99209,55.96093
-17.99209,55.96093,-17.96051,56.11968
-17.96051,56.11968,-17.89857,56.26922
-17.89857,56.26922,-17.80865,56.40379
-17.80865,56.40379,-17.69419,56.51825
-17.69419,56.51825,-17.61132,56.57362
-17.61132,56.57362,-19.22701,58.18931
-19.22701,58.18931,-19.28069,58.24298
-19.28069,58.24298,-19.31864,58.30872
-19.31864,58.30872,-19.33829,58.38204
-19.33829,58.38204,-19.33829,63.53795
-19.33829,63.53795,-19.31864,63.61127
-19.31864,63.61127,-19.28069,63.67701
-19.28069,63.67701,-17.39389,65.56381
-17.39389,65.56381,-17.39573,65.56656
-17.39573,65.56656,-17.47108,65.74846
-17.47108,65.74846,-17.50949,65.94156
-17.50949,65.94156,-17.50949,66.13844
-17.50949,66.13844,-17.47108,66.33154
-17.47108,66.33154,-17.39573,66.51343
-17.39573,66.51343,-17.28635,66.67714
-17.28635,66.67714,-17.14714,66.81635
-17.14714,66.81635,-16.98343,66.92573
-16.98343,66.92573,-16.80154,67.00108
-16.80154,67.00108,-16.69781,67.02171
-16.69781,67.02171,-17.02558,67.02171
-17.02558,67.02171,-19.39671,64.65058
-19.39671,64.65058,-19.39671,56.63441
-19.39671,56.63441,-16.92398,54.16169
-16.92398,54.16169,-15.76867,54.16169
-15.76867,54.16169,-15.60992,54.13011
-15.60992,54.13011,-15.46038,54.06817
-15.46038,54.06817,-15.32580,53.97825
-15.32580,53.97825,-15.21135,53.86379
-15.21135,53.86379,-15.12143,53.72922
-15.12143,53.72922,-15.05949,53.57968
-15.05949,53.57968,-15.02791,53.42093
-15.02791,53.42093,-15.02791,53.25907
-15.02791,53.25907,-15.05949,53.10032
-15.05949,53.10032,-15.12143,52.95078
-15.12143,52.95078,-15.21135,52.81620
-15.21135,52.81620,-15.32580,52.70175
-15.32580,52.70175,-15.46038,52.61183
-15.46038,52.61183,-15.60992,52.54989
-15.60992,52.54989,-15.76867,52.51831
-15.76867,52.51831,-17.25133,52.51831
-17.25133,52.51831,-17.41008,52.54989
-17.41008,52.54989,-17.55962,52.61183
-17.55962,52.61183,-17.69419,52.70175
-17.69419,52.70175,-17.80865,52.81620
-17.80865,52.81620,-17.89857,52.95078
-17.89857,52.95078,-17.96051,53.10032
-17.96051,53.10032,-17.99209,53.25907
-17.99209,53.25907,-17.99209,53.42093
-17.99209,53.42093,-17.96051,53.57968
-17.96051,53.57968,-17.89857,53.72922
-17.89857,53.72922,-17.80865,53.86379
-17.80865,53.86379,-17.69419,53.97825
-17.69419,53.97825,-17.61132,54.03362
-17.61132,54.03362,-19.86201,56.28431
-19.86201,56.28431,-19.91569,56.33798
-19.91569,56.33798,-19.95364,56.40372
-19.95364,56.40372,-19.97329,56.47704
-19.97329,56.47704,-19.97329,64.80795
-19.97329,64.80795,-19.95364,64.88128
-19.95364,64.88128,-19.91569,64.94701
-19.91569,64.94701,-17.37569,67.48701
-17.37569,67.48701,-17.32201,67.54069
-17.32201,67.54069,-17.25627,67.57864
-17.25627,67.57864,-17.18295,67.59829
-17.18295,67.59829,-16.69781,67.59829
-16.69781,67.59829,-16.80154,67.61892
-16.80154,67.61892,-16.98343,67.69426
-16.98343,67.69426,-17.14714,67.80364
-17.14714,67.80364,-17.17164,67.82815
-17.17164,67.82815,-20.03171,64.96808
-20.03171,64.96808,-20.03171,54.72941
-20.03171,54.72941,-16.92398,51.62169
-16.92398,51.62169,-15.76867,51.62169
-15.76867,51.62169,-15.60992,51.59011
-15.60992,51.59011,-15.46038,51.52817
-15.46038,51.52817,-15.32580,51.43825
-15.32580,51.43825,-15.21135,51.32379
-15.21135,51.32379,-15.12143,51.18922
-15.12143,51.18922,-15.05949,51.03968
-15.05949,51.03968,-15.02791,50.88093
-15.02791,50.88093,-15.02791,50.71907
-15.02791,50.71907,-15.05949,50.56032
-15.05949,50.56032,-15.12143,50.41078
-15.12143,50.41078,-15.21135,50.27620
-15.21135,50.27620,-15.32580,50.16175
-15.32580,50.16175,-15.46038,50.07183
-15.46038,50.07183,-15.60992,50.00989
-15.60992,50.00989,-15.76867,49.97831
-15.76867,49.97831,-17.25133,49.97831
-17.25133,49.97831,-17.41008,50.00989
-17.41008,50.00989,-17.55962,50.07183
-17.55962,50.07183,-17.69419,50.16175
-17.69419,50.16175,-17.80865,50.27620
-17.80865,50.27620,-17.89857,50.41078
-17.89857,50.41078,-17.96051,50.56032
-17.96051,50.56032,-17.99209,50.71907
-17.99209,50.71907,-17.99209,50.88093
-17.99209,50.88093,-17.96051,51.03968
-17.96051,51.03968,-17.89857,51.18922
-17.89857,51.18922,-17.80865,51.32379
-17.80865,51.32379,-17.69419,51.43825
-17.69419,51.43825,-17.61132,51.49362
-17.61132,51.49362,-20.49701,54.37931
-20.49701,54.37931,-20.55069,54.43298
-20.55069,54.43298,-20.58864,54.49872
-20.58864,54.49872,-20.60829,54.57204
